内蒙古,#genre#
内蒙古·呼和浩特·武川广播电视台,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4130164916_-1752207119/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225794/10000100000000060000000000004367_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼和浩特·和林格尔广播电视台,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4131896955_-1084035289/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225800/10000100000000060000000000004385_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼和浩特·清水河广播电视台高清,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4182767861_1536907472/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225872/10000100000000060000000000293448_0.smil/01.m3u8?fmt=ts2hls
内蒙古·鄂尔多斯·新闻综合高清,http://[2409:8087:1070:301:2026::12]:80/wh7f454c46tw4140989006_-1392549787/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225835/10000100000000060000000000004392_0.smil/01.m3u8?fmt=ts2hls
内蒙古·鄂尔多斯·经济服务高清,http://[2409:8087:1030:201:2022::2b]:80/wh7f454c46tw4141277460_-822888484/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225836/10000100000000060000000000004391_0.smil/01.m3u8?fmt=ts2hls
内蒙古·鄂尔多斯·城市生活高清,http://[2409:8087:1030:201:2022::27]:80/wh7f454c46tw4141572219_2007311368/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225837/10000100000000060000000000004386_0.smil/01.m3u8?fmt=ts2hls
内蒙古·鄂尔多斯·蒙语高清,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4141848398_109657887/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225838/10000100000000060000000000004384_0.smil/01.m3u8?fmt=ts2hls
内蒙古·鄂尔多斯·伊金霍洛旗广播电视台综合频道,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4181601628_2129604901/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225868/10000100000000060000000000293454_0.smil/01.m3u8?fmt=ts2hls
内蒙古·鄂尔多斯·准格尔综合频道高清,http://[2409:8087:1030:201:2022::2b]:80/wh7f454c46tw4134171651_-1265563867/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225808/10000100000000060000000000004405_0.smil/01.m3u8?fmt=ts2hls
内蒙古·鄂尔多斯·准格尔综合频道高清,http://[2409:8087:1070:301:2028::20]:80/wh7f454c46tw4200619525_885886890/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225962/10000100000000060000000000794418_0.smil/01.m3u8?fmt=ts2hls
内蒙古·阿拉善新闻综合,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4140422265_52771563/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225833/10000100000000060000000000004397_0.smil/01.m3u8?fmt=ts2hls
内蒙古·阿拉善经济生活,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4140704156_-1130529052/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225834/10000100000000060000000000004396_0.smil/01.m3u8?fmt=ts2hls
内蒙古·阿拉善·额济纳广播电视台,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4128436181_-1342971846/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225787/10000100000000060000000000004346_0.smil/01.m3u8?fmt=ts2hls
内蒙古·阿拉善·右旗广播电视台,http://[2409:8087:1020:301:2026::23]:80/wh7f454c46tw4142667931_1465908957/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225841/10000100000000060000000000123432_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼伦贝尔综合高清,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4196265567_-1766615685/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225933/10000100000000060000000000729208_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼伦贝尔文化旅游高清,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4196593151_1955297518/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225934/10000100000000060000000000729207_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼伦贝尔生活资讯高清,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4196891216_1870760242/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225935/10000100000000060000000000729206_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼伦贝尔·满洲里广播电视台,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4139287327_689914269/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225826/10000100000000060000000000004373_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼伦贝尔·额尔古纳广播电视台,http://[2409:8087:1070:301:2028::11]:80/wh7f454c46tw4202036544_-1453636967/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225967/10000100000000060000000000859894_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼伦贝尔·扎兰屯综合频道,http://[2409:8087:1070:301:2026::25]:80/wh7f454c46tw4195098679_1746816915/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225927/10000100000000060000000000361574_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌海·新闻综合高清,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4134774052_643775027/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225810/10000100000000060000000000004415_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌海·都市生活高清,http://[2409:8087:1030:201:2022::25]:80/wh7f454c46tw4135054688_-1802802319/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225811/10000100000000060000000000004419_0.smil/01.m3u8?fmt=ts2hls
内蒙古·赤峰·新闻综合高清,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4135341679_1820616994/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225812/10000100000000060000000000004671_0.smil/01.m3u8?fmt=ts2hls
内蒙古·赤峰·经济服务高清,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4135640892_1090762256/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225813/10000100000000060000000000004673_0.smil/01.m3u8?fmt=ts2hls
内蒙古·赤峰·影视娱乐高清,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4137340509_-1612353421/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225819/10000100000000060000000000004670_0.smil/01.m3u8?fmt=ts2hls
内蒙古·通辽·新闻综合高清,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4139005923_1644259046/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225825/10000100000000060000000000004380_0.smil/01.m3u8?fmt=ts2hls
内蒙古·通辽·蒙语高清,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4138733806_-1591655256/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225824/10000100000000060000000000004381_0.smil/01.m3u8?fmt=ts2hls
内蒙古·通辽·城市服务,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4138440200_-1443953791/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225823/10000100000000060000000000004377_0.smil/01.m3u8?fmt=ts2hls
内蒙古·巴彦淖尔·河套新闻综合高清,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4139574184_1452220420/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225830/10000100000000060000000000004403_0.smil/01.m3u8?fmt=ts2hls
内蒙古·巴彦淖尔·河套经济生活高清,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4139866193_-784596727/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225831/10000100000000060000000000004402_0.smil/01.m3u8?fmt=ts2hls
内蒙古·巴彦淖尔·河套影视娱乐高清,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4140143298_2002671270/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225832/10000100000000060000000000004400_0.smil/01.m3u8?fmt=ts2hls
内蒙古·巴彦淖尔·乌前旗广播电视台,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4130776486_-689303257/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225796/10000100000000060000000000004372_0.smil/01.m3u8?fmt=ts2hls
内蒙古·巴彦淖尔·乌拉特中旗广播电视台,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4133047620_502911251/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225804/10000100000000060000000000004393_0.smil/01.m3u8?fmt=ts2hls
内蒙古·巴彦淖尔·乌后旗广播电视台,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4185654270_112091924/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225882/10000100000000060000000000316827_0.smil/01.m3u8?fmt=ts2hls
内蒙古·巴彦淖尔·磴口新闻综合,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4185973612_-297164753/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225883/10000100000000060000000000316826_0.smil/01.m3u8?fmt=ts2hls
内蒙古·巴彦淖尔·五原广播电视台,http://[2409:8087:1030:201:2022::2a]:80/wh7f454c46tw4130478798_-537952431/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225795/10000100000000060000000000004370_0.smil/01.m3u8?fmt=ts2hls
内蒙古·巴彦淖尔·杭锦后旗广播电视台高清,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4129886239_361548642/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225793/10000100000000060000000000004364_0.smil/01.m3u8?fmt=ts2hls
内蒙古·兴安·新闻综合,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4136488708_-1646047205/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225816/10000100000000060000000000004420_0.smil/01.m3u8?fmt=ts2hls
内蒙古·兴安·文化旅游,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4136775502_-118185445/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225817/10000100000000060000000000004418_0.smil/01.m3u8?fmt=ts2hls
内蒙古·兴安·影视娱乐,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4137045007_877921571/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225818/10000100000000060000000000004416_0.smil/01.m3u8?fmt=ts2hls
内蒙古·兴安·科右前旗广播电视台,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4133891903_-1590228746/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225807/10000100000000060000000000004401_0.smil/01.m3u8?fmt=ts2hls
内蒙古·兴安·阿尔山广播电视台高清,http://[2409:8087:1070:301:2026::1b]:80/wh7f454c46tw4194561623_-404664332/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225926/10000100000000060000000000361575_0.smil/01.m3u8?fmt=ts2hls
内蒙古·兴安·科右中旗广播电视台,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4185360574_-1417893565/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225881/10000100000000060000000000316828_0.smil/01.m3u8?fmt=ts2hls
内蒙古·兴安·突泉广播电视台高清,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4131338849_1429368546/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225798/10000100000000060000000000004379_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌兰察布·丰镇经济生活,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4137606959_-1332949886/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225820/10000100000000060000000000004407_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌兰察布·丰镇生活频道,http://[2409:8087:1030:201:2022::2b]:80/wh7f454c46tw4137885809_-1446895223/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225821/10000100000000060000000000004406_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌兰察布·丰镇新闻综合,http://[2409:8087:1030:201:2022::27]:80/wh7f454c46tw4138161999_1538029522/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225822/10000100000000060000000000004410_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌兰察布·凉城广播电视台,http://[2409:8087:1070:301:2026::17]:80/wh7f454c46tw4195380967_515119747/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225928/10000100000000060000000000361573_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌兰察布·卓资广播电视台,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4195666696_-1338660024/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225929/10000100000000060000000000361572_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌兰察布·察右中旗广播电视台,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4181882405_-1464359457/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225869/10000100000000060000000000293453_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌兰察布·化德广播电视台,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4182168436_-1300087045/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225870/10000100000000060000000000293451_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌兰察布·丰镇广播电视台,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4182452473_1433549460/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225871/10000100000000060000000000293450_0.smil/01.m3u8?fmt=ts2hls
CCTV,#genre#
CCTV-01 综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV-02 财经,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV-03 综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-04 中文,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-05 体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV+5+ 体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-06 电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-07 国防,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-08 电视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-09 纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-10 科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV-11 戏曲,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV-12 社会,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-13 新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV-14 少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-15 音乐,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV-16 奥林,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV-17 农业,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV-01*综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226419/index.m3u8
CCTV-02*财经,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV-03*综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-04*国际,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-05*体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-05+体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-06*电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-07*军事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-08*电视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-09*纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-11*戏曲,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226240/index.m3u8
CCTV-10*科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV-12*社会,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-13*新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV-14*少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-16*奥林,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV-17*农业,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV01移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226231/index.m3u8
CCTV02移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV03移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8
CCTV04移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV05移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV06移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
CCTV5+移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8
CCTV07移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV08移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV09移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV10移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV11移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226240/index.m3u8
CCTV12移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8
CCTV13移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV14移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
CCTV15移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV16移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV17移动超高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226198/index.m3u8
重温经典,http://120.76.248.139/live/bfgd/4200000635.m3u8
台湾频道,#genre#
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
三立戏剧台,http://61.221.215.25:8800/hls/41/index.m3u8

八大精彩台,http://litv.zapi.us.kg/?id=4gtv-4gtv034
八大综艺台,http://litv.zapi.us.kg/?id=4gtv-4gtv039
民视台湾台,http://litv.zapi.us.kg/?id=4gtv-4gtv001
民视,http://litv.zapi.us.kg/?id=4gtv-4gtv002
民视第一台,http://litv.zapi.us.kg/?id=4gtv-4gtv003
民视综艺,http://litv.zapi.us.kg/?id=4gtv-4gtv004
猪哥亮歌厅秀,http://litv.zapi.us.kg/?id=4gtv-4gtv006
中天新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv009
非凡新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv010
影迷數位電影台,http://litv.zapi.us.kg/?id=4gtv-4gtv011
視納華仁紀實頻道,http://litv.zapi.us.kg/?id=4gtv-4gtv013
时尚运动X,http://litv.zapi.us.kg/?id=4gtv-4gtv014
GLOBETROTTER,http://litv.zapi.us.kg/?id=4gtv-4gtv016
amc电影台,http://litv.zapi.us.kg/?id=4gtv-4gtv017
达文西频道,http://litv.zapi.us.kg/?id=4gtv-4gtv018
中视,http://litv.zapi.us.kg/?id=4gtv-4gtv040
华视,http://litv.zapi.us.kg/?id=4gtv-4gtv041
公视戏剧,http://litv.zapi.us.kg/?id=4gtv-4gtv042
客家电视台,http://litv.zapi.us.kg/?id=4gtv-4gtv043
靖天卡通台,http://litv.zapi.us.kg/?id=4gtv-4gtv044
靖洋戏剧台,http://litv.zapi.us.kg/?id=4gtv-4gtv045
靖天综合台,http://litv.zapi.us.kg/?id=4gtv-4gtv046
靖天日本台,http://litv.zapi.us.kg/?id=4gtv-4gtv047
非凡商业,http://litv.zapi.us.kg/?id=4gtv-4gtv048
采昌影剧,http://litv.zapi.us.kg/?id=4gtv-4gtv049
台视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv051
华视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv052
GinxTV,http://litv.zapi.us.kg/?id=4gtv-4gtv053
靖天欢乐台,http://litv.zapi.us.kg/?id=4gtv-4gtv054
靖天映画,http://litv.zapi.us.kg/?id=4gtv-4gtv055
台视财经,http://litv.zapi.us.kg/?id=4gtv-4gtv056
靖洋卡通台,http://litv.zapi.us.kg/?id=4gtv-4gtv057
靖天戏剧台,http://litv.zapi.us.kg/?id=4gtv-4gtv058
古典音乐台,http://litv.zapi.us.kg/?id=4gtv-4gtv059
靖天电影台,http://litv.zapi.us.kg/?id=4gtv-4gtv061
靖天育乐台,http://litv.zapi.us.kg/?id=4gtv-4gtv062
靖天国际台,http://litv.zapi.us.kg/?id=4gtv-4gtv063
中视菁采,http://litv.zapi.us.kg/?id=4gtv-4gtv064
靖天资讯台,http://litv.zapi.us.kg/?id=4gtv-4gtv065
台视,http://litv.zapi.us.kg/?id=4gtv-4gtv066
tvbs精采台,http://litv.zapi.us.kg/?id=4gtv-4gtv067
tvbs欢乐台,http://litv.zapi.us.kg/?id=4gtv-4gtv068
爱尔达娱乐,http://litv.zapi.us.kg/?id=4gtv-4gtv070
tvbs新闻台,http://litv.zapi.us.kg/?id=4gtv-4gtv072
tvbs,http://litv.zapi.us.kg/?id=4gtv-4gtv073
中视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv074
镜新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv075
CATCHPLAY电影台,http://litv.zapi.us.kg/?id=4gtv-4gtv076
TRACE SPORTS STARS,http://litv.zapi.us.kg/?id=4gtv-4gtv077
阿里郎,http://litv.zapi.us.kg/?id=4gtv-4gtv079
中视经典,http://litv.zapi.us.kg/?id=4gtv-4gtv080
TRACE URBAN,http://litv.zapi.us.kg/?id=4gtv-4gtv082
MEZZO LIVE,http://litv.zapi.us.kg/?id=4gtv-4gtv083
国会频道1,http://litv.zapi.us.kg/?id=4gtv-4gtv084
国会频道2,http://litv.zapi.us.kg/?id=4gtv-4gtv085
智林体育台,http://litv.zapi.us.kg/?id=4gtv-4gtv101
国际财经,http://litv.zapi.us.kg/?id=4gtv-4gtv104
第1商業台,http://litv.zapi.us.kg/?id=4gtv-4gtv109
东森新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv152
东森财经新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv153
民视,http://litv.zapi.us.kg/?id=4gtv-4gtv155
民视台湾台,http://litv.zapi.us.kg/?id=4gtv-4gtv156
美国之音,http://litv.zapi.us.kg/?id=litv-ftv03
民视旅游,http://litv.zapi.us.kg/?id=litv-ftv07
民视影剧,http://litv.zapi.us.kg/?id=litv-ftv09
半岛新闻,http://litv.zapi.us.kg/?id=litv-ftv10
民视新闻台,http://litv.zapi.us.kg/?id=litv-ftv13
爱放动漫,http://litv.zapi.us.kg/?id=litv-ftv15
好消息,http://litv.zapi.us.kg/?id=litv-ftv16
好消息2台,http://litv.zapi.us.kg/?id=litv-ftv17
龙华卡通,http://litv.zapi.us.kg/?id=litv-longturn01
龙华电影,http://litv.zapi.us.kg/?id=litv-longturn03
博斯魅力,http://litv.zapi.us.kg/?id=litv-longturn04
博斯高球1,http://litv.zapi.us.kg/?id=litv-longturn05
博斯高球2,http://litv.zapi.us.kg/?id=litv-longturn06
博斯运动1,http://litv.zapi.us.kg/?id=litv-longturn07
博斯运动2,http://litv.zapi.us.kg/?id=litv-longturn08
博斯网球,http://litv.zapi.us.kg/?id=litv-longturn09
博斯无限,http://litv.zapi.us.kg/?id=litv-longturn10
龙华日韩,http://litv.zapi.us.kg/?id=litv-longturn11
龙华偶像,http://litv.zapi.us.kg/?id=litv-longturn12
博斯无限2,http://litv.zapi.us.kg/?id=litv-longturn13
寰宇新闻台,http://litv.zapi.us.kg/?id=litv-longturn14
寰宇新闻台湾台,http://litv.zapi.us.kg/?id=litv-longturn15
亚洲旅游台,http://litv.zapi.us.kg/?id=litv-longturn17
龙华戏剧,http://litv.zapi.us.kg/?id=litv-longturn18
Smart知识台,http://litv.zapi.us.kg/?id=litv-longturn19
生活英语台,http://litv.zapi.us.kg/?id=litv-longturn20
龙华经典,http://litv.zapi.us.kg/?id=litv-longturn21
台湾戏剧台,http://litv.zapi.us.kg/?id=litv-longturn22

港澳频道,#genre#
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw # http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx # http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
凤凰香港,https://live.hkdvb.com/hls/live/85.m3u8?token=631170156121436&edge=live.tvfree.sbs # http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8

千禧经典台,http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8
明珠剧集台,http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8

TVB 翡翠台,https://live.hkdvb.com/hls/live/81.m3u8?token=631170156121436&edge=live.tvfree.sbs
TVB 翡翠台4K,https://live.hkdvb.com/hls/live/800.m3u8?token=631170156121436&edge=live.tvfree.sbs$4K频道
TVB PLUS,https://live.hkdvb.com/hls/live/82.m3u8?token=631170156121436&edge=live.tvfree.sbs
PopC,https://live.hkdvb.com/hls/live/801.m3u8?token=631170156121436&edge=live.tvfree.sbs
Pearl 明珠台,https://live.hkdvb.com/hls/live/84.m3u8?token=631170156121436&edge=live.tvfree.sbs
美亚电影台(香港),https://live.hkdvb.com/hls/live/802.m3u8?token=631170156121436&edge=live.tvfree.sbs
黄金华剧台,https://live.hkdvb.com/hls/live/90.m3u8?token=631170156121436&edge=live.tvfree.sbs&edge=live.tvfree.sbs
华语剧台,https://live.hkdvb.com/hls/live/803.m3u8?token=631170156121436&edge=live.tvfree.sbs
粤语片台,https://live.hkdvb.com/hls/live/804.m3u8?token=631170156121436&edge=live.tvfree.sbs
